CustomerAge,HousingTypeId,MonthlyGrossIncomeAmount,MonthlyNetIncomeAmount,ChildBirthYears,InternalAssets_PensionIns,InternalAssets_Funds,InternalAssets_Accounts,InternalAssets_UnpaidEquities,InternalDebts_Overdrawn,InternalDebts_UsedCredit,InternalDebts_Blanco,InternalDebts_Mortgage,InternalDebts_UnpaidEquities,InternalDebts_CreditCard,ExternalAssets_PensionIns,ExternalAssets_Funds,ExternalAssets_Accounts,ExternalAssets_Other,ExternalDebts_Mortgage,ExternalDebts_Blanco,ExternalDebts_CreditCard,ExternalDebts_Other,Advices_ordered
49,2,46000,32803,1,12074.01,0,117526.28,0,0,0,1500000,0,0,2099.51,0,0,0,0,0,0,0,0,1
52,1,55000,37103,0,865305.41,245505.12,51461.69,0,24711.4,0,2196592,0,0,37449.34,0,0,100000,0,0,0,0,0,1
36,3,33500,25536,0,86281.62,0,16001.7,0,0,94272,0,0,0,6406.93,0,0,0,0,0,135000,20000,0,7
52,1,47320,33409,1,384682.4,1178922.89,142699.11,0,0,0,4090228,0,0,0,0,200000,0,0,0,0,0,0,2
25,2,23300,18265,0,12979.71,1063.55,29451.16,0,0,0,738395,0,0,0,0,0,0,0,0,0,0,0,7
48,1,38500,28986,1,378623.42,0,268211.42,0,0,0,1025000,0,0,200,0,0,0,0,0,0,0,0,1
27,2,35200,26740,0,0,343212.46,191904.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,53000,36183,1,647295.53,0,586.02,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39,3,12494,10489,0,16839.36,0,20139.28,0,0,0,0,0,0,9161.77,0,0,0,0,0,3000,0,0,1
51,1,52750,36041,0,1577790.98,0,105301.14,0,0,691612,2952830,0,0,0,450000,0,0,0,0,0,0,0,7
67,1,60000,39219,0,207330.73,6302253.82,1213645.87,0,0,0,3500000,0,0,17877.84,0,0,0,0,0,0,0,0,1
59,3,34000,25912,0,172172.25,51656.5,39844.29,0,0,27916.91,0,0,0,0,0,0,0,0,0,0,0,0,3
26,2,33000,25222,0,21002.26,0,78284.23,0,0,0,1108475,0,0,0,0,45000,0,0,0,0,0,0,1
43,1,60000,39219,0,5663226.9,41948.4,42390.6,0,0,0,0,0,0,0,1095000,9390000,2490000,0,24182940,0,0,0,1
45,1,45000,32313,1,128424.13,1084.67,58414.48,0,0,0,2797831,0,0,0,0,0,0,0,0,0,0,0,7
72,2,35000,26602,0,558006.81,402675.29,285945.96,0,0,0,2365004,0,0,36839.32,0,0,0,0,0,0,0,0,1
71,1,90000,51300,0,952200.13,1057506.5,187346.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,13000,10856,0,0,28001.99,94328.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,53000,36183,0,3481144.47,5109601.29,4189112.45,0,0,0,1205000,0,0,5767.17,0,0,1,0,0,0,0,0,1
29,2,28500,22019,0,0,202.88,25786.07,0,0,0,1187300,0,0,0,0,0,0,0,0,0,0,0,7
22,3,21863,17217,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
54,1,61000,39629,0,853799.35,2068582.67,21268.73,0,0,0,809157,0,0,318.51,0,0,0,0,0,0,0,0,7
49,1,37000,27982,1,87349.88,64383.54,193889.26,0,0,0,2743145,0,0,0,0,0,0,0,0,0,0,0,1
27,2,32000,24532,0,56032.22,317258.84,35405.33,0,0,0,1220000,0,0,0,0,0,236626,0,0,0,0,0,1
29,2,23800,18654,0,53541.82,10142.7,14870.18,0,0,0,2366600,0,0,3530.76,0,0,0,0,0,0,0,0,9
26,2,25000,19520,0,9886.83,25788.28,96987.93,0,0,0,1566446,0,0,0,0,0,0,0,0,0,0,0,1
61,1,61050,39561,0,4310842.87,1606863.41,81931.29,0,0,0,674900,0,0,2267.75,0,0,0,0,0,0,0,0,7
28,2,27050,20958,0,19264.47,36566.67,31320.64,0,0,385000,888000,0,0,0,0,0,0,0,0,0,0,0,7
44,2,34800,26464,1,282787.68,92122.07,1092.13,0,0,0,0,0,0,19435.81,0,0,0,0,2150000,80000,30000,0,8
75,1,37000,27982,0,0,962024.75,219465.71,0,0,0,147250,0,0,0,0,0,0,0,0,0,0,0,1
50,1,42000,30843,1,861374.99,358299.26,45385.74,82426,0,18780,2858770,0,81273,0,0,0,1002000,0,0,0,0,0,1
44,1,40600,30157,1,264787.98,508304.55,85534.55,0,0,0,1259250,0,0,0,0,5650000,0,0,0,0,0,0,1
21,3,28400,21975,0,0,55.79,35797.47,0,0,84370,0,0,0,3260.17,0,0,0,0,1000000,0,0,0,3
59,1,30300,23319,0,143130.23,0,138435.7,0,0,0,0,0,0,0,0,150000,50000,0,987000,0,0,0,2
54,1,50000,34763,1,2253323.72,28630.78,112105.4,0,82751.55,86167.61,4031729,0,0,6789.69,0,0,0,0,0,0,0,0,9
36,1,42600,31137,1,407804.88,164199.44,155455.3,0,0,0,5812760,0,0,0,140000,200000,0,0,0,0,0,0,7
57,3,38000,28672,0,96660.41,0,167.18,0,0,0,0,0,0,0,0,0,0,0,0,280000,0,0,7
34,2,28000,21686,0,90720.85,0,2785.9,0,0,99980,2973300,0,0,0,0,2000000,0,0,0,0,5000,0,9
51,1,80000,47419,0,0,105398.64,269106.27,0,0,0,2750825,0,0,0,0,0,0,0,0,0,0,0,1
59,1,56000,37563,0,659548.68,481860.92,153288.01,0,4430.41,0,982230,0,0,3111,0,0,300000,0,0,0,0,0,1
49,1,43800,31725,1,1181188.92,373061.62,15820.04,0,0,217512,4800000,0,0,34699.74,431000,570000,180000,0,0,0,0,0,7
31,1,21000,16632,0,0,0,143325,0,0,0,1785000,0,0,0,0,0,0,0,0,0,0,0,1
66,1,32000,24532,0,0,30.2,265770.88,0,0,0,0,0,0,0,0,0,0,0,2350000,0,0,0,1
41,3,39000,29362,1,0,283.06,24588.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
53,2,33400,25498,1,192912.7,0,14225.67,0,0,0,1509925,0,0,238,0,0,0,0,0,0,0,0,9
52,2,37000,27982,0,224857.43,50644.61,110224.11,0,0,0,1952705,0,0,0,0,0,0,0,0,0,0,0,1
56,2,150000,76500,0,0,484046.86,147119.16,0,0,0,7997650,0,0,31620.51,0,0,0,0,0,500000,0,0,4
27,3,24000,18798,0,0,0,8131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25,3,25000,19520,0,3003.28,410.67,129146.88,0,0,0,0,0,0,0,0,0,0,0,0,84410,0,0,1
55,1,47000,33293,0,0,296190.06,24563.88,0,0,0,395000,0,0,0,0,0,50000,0,0,0,0,0,3
51,1,35400,26878,1,226304.86,114598.39,204796.09,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,1
44,1,38000,28672,1,387065.84,202877.39,6455.36,0,0,0,1699500,0,0,0,0,0,0,0,500000,200000,0,0,8
38,1,37200,28120,1,8170,0,3000,0,9042.04,281267.9,7832272,0,0,4783.56,0,0,0,0,0,105000,0,0,9
70,1,40000,29863,1,567610.44,500,50106.03,0,5418.95,0,2789595,0,0,63247.17,0,0,0,4100000,0,135000,0,0,7
41,1,50000,34763,1,5528011.92,0,150259.32,0,0,0,34806000,0,0,0,954000,72000,2610000,300000,0,0,0,0,2
65,1,60000,39219,0,11284874.43,0,67619.64,0,29522.73,0,4498530,0,0,5045.4,750000,0,937000,0,0,0,0,0,1
59,1,38400,28948,0,2391096.57,329021.34,281917.25,0,0,0,1965520,0,0,24800.03,0,0,0,0,0,0,0,0,1
31,3,35000,26602,0,0,996.38,326223.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,18000,14466,0,623472.37,0,317774.53,0,0,0,2353225,0,0,0,0,0,0,0,0,0,0,0,5
64,2,77000,46189,0,5969009,287575.9,7980.51,0,0,0,2040000,0,0,0,0,0,0,0,0,0,0,0,7
71,2,80000,47419,1,12226833.42,4584678.48,213183.54,0,0,0,4434000,0,0,297,10480000,0,750000,0,0,0,0,0,1
42,2,38794,29218,0,137959.02,1891241.22,18490.61,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,1
49,2,25000,19520,0,594235.69,534350.12,39290.66,0,6237.81,0,680000,0,0,207,0,0,0,0,0,0,0,0,1
59,3,36000,27292,0,0,868.85,13955.4,0,0,108230.9,0,0,0,0,0,0,0,0,0,0,0,0,7
49,2,52000,35723,1,216386.48,0,78004.29,0,0,0,0,0,0,0,100000,100000,0,0,2180000,0,0,0,3
77,2,31000,23842,0,504376.61,24635.22,40893.39,0,0,0,1500000,0,0,2061.5,0,0,0,0,0,0,0,0,3
57,2,39000,29362,0,272349.03,1474750,20303.41,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,7
58,1,65000,41269,0,487062.52,111.53,91546.92,0,29826.19,19984,3425130,0,0,24164.53,0,0,0,0,0,0,0,0,3
48,2,80000,47419,0,0,540643.23,772240.34,0,0,0,3588412,0,0,17926.98,0,0,0,0,0,0,0,0,2
69,1,35000,26602,0,15265.26,0,106013,0,0,0,742625,0,0,5862.13,35000,0,0,0,180000,0,0,0,1
69,2,25000,19520,0,26408.05,157976.75,59030.66,0,0,0,0,0,0,0,0,0,710000,0,0,0,0,0,1
61,1,28200,21830,0,210708.49,143874.41,229162.57,0,0,0,846828,0,0,0,0,0,0,0,0,0,0,0,1
36,1,58000,38399,1,407952.89,6576.34,55568.27,0,68.93,99428,3101800,0,1000,0,336941,0,0,0,0,0,0,0,7
45,1,54000,36643,1,211274.91,177401.22,26838.54,0,0,0,1836135,0,0,0,0,0,0,0,0,168000,0,0,7
39,1,47000,33293,1,0,0,120664.95,0,0,0,2720000,0,0,0,0,0,0,0,0,0,0,0,1
73,1,35000,26602,0,0,405451,361922.95,0,0,0,0,0,0,0,0,0,0,300000,325000,0,0,0,1
46,3,35000,26602,0,166921.34,97517.59,8258.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46,1,33000,25222,1,325743.74,271263.29,213332.72,0,0,0,1900500,0,200,0,130000,0,0,0,0,0,0,0,1
45,1,28500,22019,0,308283.52,0,159642.62,0,0,0,1356670,0,0,0,0,0,0,0,0,0,0,0,2
27,2,28000,21686,0,0,9237.76,54391.73,0,0,0,1685830,0,0,0,0,0,5000,0,0,180000,0,0,2
27,1,18600,14899,0,297.09,10367.41,95577.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,3,50000,34763,0,2358919.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
49,1,42000,30843,1,563407.24,954553.49,20609.71,0,0,0,2249083,0,0,0,0,0,0,0,0,0,0,0,9
29,2,85000,49300,0,640758.77,79436,41805.73,0,0,0,4193328,0,0,0,260000,150000,0,0,0,0,0,0,9
69,2,15500,12661,0,1049452.72,135246.06,83840.27,0,0,0,260300,0,0,0,0,0,0,0,0,0,0,0,1
54,1,39000,29362,0,97084.31,65517.66,100184.36,0,94278.05,12130,1988025,0,0,0,0,0,0,0,0,260000,0,0,2
78,3,30000,23130,0,272581,214574.58,55250.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,1,36000,27292,0,0,2029713.07,7549.03,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,7
74,2,17400,14033,0,18622,8454371.24,107881.12,0,0,0,0,0,0,0,0,1100000,0,0,0,0,0,0,1
46,1,1200000,540000,0,1559520.83,1383748.99,162437.62,0,0,0,1949740,0,0,0,2109468,0,0,0,0,0,0,0,7
54,1,54000,36643,1,1874731.13,3322.17,10715.22,0,0,0,6352800,0,0,10557.97,0,0,0,0,0,0,0,0,9
70,2,45000,32313,0,1240197.39,84514.18,88288.23,0,0,0,1656085,0,0,0,300000,0,0,0,0,0,0,0,1
59,1,40000,29863,0,1351474.1,471159,572604.62,0,0,21408,1425000,0,0,17335.08,0,0,0,0,0,0,0,0,1
24,2,25000,19520,1,0,0,0,0,0,0,0,0,0,0,0,310000,27000,0,1000000,0,0,0,7
63,2,87000,50460,0,0,0,212880.06,0,0,0,1584000,0,0,214.47,1900000,0,3300000,0,0,0,0,0,1
65,1,38000,28672,0,0,205095.37,243890.58,0,0,0,3663663,0,0,0,0,0,0,0,0,0,0,0,2
56,1,55000,37103,0,382776.71,223210.95,80277.73,0,0,0,1947135,0,0,8969.21,150000,0,0,0,0,0,0,0,3
62,1,47000,33293,0,1426964,240888.42,17.1,0,0,0,0,0,0,0,0,0,1650000,0,0,0,0,0,1
84,1,25000,19520,0,117560.3,749413.51,207253.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,19060,15220,0,558362.95,213269.06,47000,0,14136.98,0,875017,0,0,0,0,0,0,0,0,0,0,0,2
27,1,14300,11795,1,0,22180,12821.3,0,0,0,0,0,0,0,0,20000,0,0,294000,300000,0,45000,7
29,2,42000,30843,0,0,23687.15,31772.66,0,0,0,2286958,0,0,0,0,0,300000,0,0,0,0,0,2
70,1,40000,29863,0,57423.81,596823.89,174118.83,0,0,0,1700000,0,0,536.58,0,0,0,0,0,0,0,0,1
63,1,44200,31921,0,741845.86,929765.47,58943.07,0,0,0,1125025,0,0,0,0,0,0,0,0,0,0,0,7
70,1,55000,37103,0,0,1393203,1114081.38,0,0,0,393955,0,0,0,0,0,1000000,0,0,0,0,0,1
51,1,62000,40039,0,4144135.69,54664.8,7885.3,0,37655.88,0,1602550,0,0,885.4,0,0,0,0,0,0,0,0,7
66,1,36000,27292,0,886747.69,0,472296.52,0,0,0,2802000,0,0,0,0,0,130000,0,0,0,0,0,1
73,1,32000,24532,0,0,0,1434566.26,0,0,0,701546,0,0,999,0,0,0,0,0,0,0,0,1
53,3,30000,23130,0,0,32115.58,101144.33,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,1
60,1,29550,22791,0,183195.34,0,35078.37,0,0,46539,663685,0,0,138,0,0,0,0,0,0,0,0,7
78,2,51000,35253,0,0,2671512.93,10478.15,0,0,0,3000000,0,0,0,0,0,1500000,0,0,0,0,0,1
44,2,52000,35723,1,357659.33,588068.83,28013.17,0,0,0,484200,0,0,0,140000,0,0,0,0,0,0,0,7
58,2,38000,28672,0,454857,21892.24,60869.99,0,0,0,0,0,0,0,0,0,30000,0,766000,0,0,0,1
58,3,41500,30547,1,5808135.24,1881467.2,357519.12,0,0,0,0,0,0,5400,1104000,382000,1676000,0,0,0,12000,0,1
31,1,30700,23604,1,0,0,181000,0,0,0,0,0,0,0,0,0,100000,0,1100000,0,0,0,1
27,2,32000,24532,0,25313.08,0,10601.47,0,0,0,0,0,0,7713.36,0,0,0,0,2500000,0,0,250000,8
84,3,13000,10856,0,601191,187644.69,75490.34,0,0,0,0,0,0,2413.41,0,0,0,0,0,0,0,0,1
37,3,26750,20770,1,0,0,0,0,17760.5,0,0,0,0,19864.58,0,0,0,0,0,0,0,0,7
27,1,35000,26602,0,0,0,133342.35,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,0,5
55,1,48900,34173,0,460884.21,343758.05,132253.26,0,0,0,675100,0,0,0,1537286,984371,0,0,0,0,0,0,1
27,1,24400,19087,1,69455.94,11171.15,51803.78,0,0,266785,1125883,0,0,1350.16,0,0,0,0,0,0,0,0,7
42,1,47700,33585,1,175586.08,81326.37,136424.01,0,0,0,1966000,0,0,0,0,0,0,0,0,0,0,0,1
44,1,28000,21686,1,535570.09,121198.18,107449.31,21871,0,0,1916640,0,0,3706.95,0,0,0,0,0,0,0,0,1
31,3,26000,20242,1,0,0,21040.71,0,0,331385.45,0,0,0,20480.64,0,0,0,0,0,0,0,0,7
66,1,14500,11939,0,168320.36,38695.49,104815.12,0,0,0,338250,0,0,-0.51,0,0,0,0,0,0,0,0,1
37,1,54500,36819,0,0,627579.7,725518.02,0,0,0,99227,0,0,0,0,0,227000,0,2600000,0,0,0,2
19,3,25000,19520,0,0,0,8776.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39,2,37500,28296,1,0,0,65350.82,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,1
64,2,48000,33783,0,0,2446342.27,1439.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50,1,40000,29863,0,2144656.16,44890.48,74703.12,0,0,573896,12005400,0,0,65397.84,0,0,0,0,0,1912000,144000,0,7
68,1,30000,23130,0,472432.19,1958243.51,43425.97,0,0,0,395000,0,0,0,0,0,0,0,0,0,0,0,3
59,1,35000,26602,0,741949.76,1216170.4,95586.23,0,0,0,1955010,0,0,0,0,0,0,0,0,0,0,0,1
65,2,23000,18076,0,125898.93,0,5414.33,0,0,0,1358100,0,0,8882.45,0,0,0,0,0,0,0,0,9
30,1,30000,23130,1,0,7378.3,28866.14,0,0,0,2081970,0,0,0,0,0,0,0,0,65000,0,0,7
72,1,35000,26602,0,383777.98,36980.82,151497.17,0,0,48000,572000,0,0,3856.96,0,0,300000,0,0,0,0,0,1
80,3,14000,11578,0,259735.39,389361.01,114067.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,37000,27982,0,0,0,900296.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,15000,12300,0,86160.76,0,614510.11,0,0,0,0,0,0,3829.8,0,0,0,0,0,62000,0,0,1
44,3,40800,30255,0,0,0,92534.58,0,0,0,0,0,0,12987.93,0,903075,284930,0,0,257811,0,0,1
49,1,48000,33783,0,801952.79,592464.6,60495.41,0,0,0,2900832,0,12505,0,0,0,0,0,0,320000,0,0,7
71,2,14000,11578,0,0,0,950643.96,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,1
60,2,42500,31037,0,232779.34,305997.54,67717.76,0,0,0,4010000,0,0,0,825000,0,0,0,0,0,0,0,4
61,3,10000,8612,0,0,0,828096.41,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,1
53,2,36800,27844,0,100333.59,0,74548.58,0,0,0,991500,0,0,0,0,0,0,0,0,0,0,0,1
40,1,44450,31967,1,254318.28,160977.72,168261.2,0,0,0,2343255,0,0,0,0,0,0,0,0,0,0,0,1
58,2,53000,36183,0,255076.9,482829.84,219398.55,0,0,0,0,0,0,0,0,500000,0,0,593000,0,0,0,1
64,1,65000,41269,0,2080758,0,0,0,0,0,0,0,0,0,0,1300000,0,0,1250000,0,0,0,7
52,1,89000,50730,0,5970667.8,1434821.77,318798.92,0,28522.12,0,2997700,0,0,6745,0,200000,0,0,0,0,0,0,1
39,2,66990,42079,0,0,0,143.46,0,0,0,0,0,0,0,0,555000,0,0,2000000,0,0,0,7
80,3,16000,13022,0,0,0,5660.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
30,3,29000,22408,0,0,0,18952.6,0,0,0,0,0,0,0,0,200000,15000,0,0,0,0,273000,3
40,1,60500,39365,1,824341.95,180527.15,33763.62,0,0,0,5573043,0,0,35485.76,0,0,170000,0,0,0,0,0,2
61,1,33650,25624,0,624810.66,4997030.52,41998.32,0,0,0,1615440,0,0,0,38100,120000,0,0,0,0,0,0,7
48,1,34700,26364,1,102808.05,76337.66,9424.38,0,0,75815,990470,0,0,2285.87,0,0,10000,0,0,150000,0,0,7
60,1,65000,41269,0,0,640670.5,10972.32,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,1
64,1,48000,33783,0,599343.45,1124656.2,26173.94,0,0,0,960600,0,0,29931.72,0,440000,0,0,0,0,0,0,7
27,3,35000,26602,0,0,0,133561.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,86000,49880,0,0,14663.82,158419.2,0,0,0,46109784,0,0,0,510000,0,741000,3000000,0,0,0,0,2
46,1,47000,33293,1,3441,811677.93,453207.27,0,0,0,1936000,0,0,0,0,0,0,0,0,0,0,0,1
59,3,43000,31333,0,1807851.04,42113.2,28773.19,0,4522.97,75800,758000,0,0,0,0,0,0,0,0,0,0,0,7
73,1,18000,14466,0,607615,401135.34,22068.87,0,1230.85,0,0,0,0,0,0,0,0,0,0,0,0,0,7
57,1,35000,26602,1,15338.6,213828.28,138977,0,0,0,1720000,0,0,11066,0,0,0,0,0,0,0,0,5
82,2,14000,11578,0,0,0,60299.18,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,1
25,2,27300,21153,0,0,0,9308.51,0,0,0,0,0,0,0,0,80000,0,0,1425600,0,0,0,9
23,2,32500,24846,0,0,0,0,0,0,0,0,0,0,0,0,300000,120000,0,3000000,0,0,0,2
64,1,63100,40431,0,6501672.46,278244.87,140176.03,0,4835.12,8001,3000726,0,0,8984.66,0,0,0,0,0,0,0,0,2
58,2,20000,15910,0,154289.65,2929.58,0,0,24147.64,0,566000,0,0,4391.39,0,0,804,0,70270,0,0,0,9
44,1,38500,28986,1,0,5046.3,162048.73,0,0,0,1141000,88.83,0,6700,0,0,150000,0,0,0,0,0,1
44,2,36200,27430,0,88352.8,0,140882.67,0,0,0,600000,0,0,3203.39,0,0,0,0,0,0,0,0,1
56,2,21500,16965,0,378310.83,33280,4844.58,0,0,0,467000,0,0,7027.78,0,0,5726,0,0,0,0,11234,7
20,4,23800,18654,0,1791,4831.64,28199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65,1,40000,29863,0,1605310.8,1328016.98,266835.9,0,0,0,0,0,0,0,795000,0,0,0,0,0,0,2000000,1
42,2,45000,32313,0,0,0,154928.53,0,0,0,406210,0,0,16045,0,0,0,0,1468000,0,0,0,1
34,1,57000,37989,1,126091.56,103463.53,79004.48,0,0,0,7900200,0,750,41015.79,0,0,0,0,0,0,0,0,9
29,3,26000,20242,0,0,0,58197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1,39300,29469,1,233768.91,0,371383.25,0,0,0,1186662,0,0,0,0,0,0,0,0,0,0,157000,1
84,2,33000,25222,0,0,114157.6,37933.02,0,0,0,1170000,0,0,0,0,0,0,0,0,0,0,0,3
47,2,39400,29569,1,119175.84,57996.48,12613.79,0,0,0,1885345,0,0,19963.97,20000,0,0,0,0,485306,0,0,8
75,3,17000,13744,0,0,327335.86,100870.92,0,0,0,0,0,0,0,0,992000,0,0,0,0,10000,0,1
49,2,62000,40039,0,0,580168.87,204061.96,0,0,0,747000,0,0,1794.48,0,0,0,0,0,0,0,0,1
70,1,40000,29863,1,567610.44,500,50106.03,0,5418.95,0,2789595,0,0,63247.17,0,0,0,4100000,0,135000,0,0,7
31,2,49000,34273,0,9125.36,33568.54,129265.66,0,0,0,2645000,0,0,5321,0,0,0,0,0,0,0,0,2
51,2,48000,33783,0,898609.3,1964.11,6800.11,0,0,0,2261900,0,0,0,0,0,0,0,0,0,0,0,7
25,3,27459,21256,0,0,102668.18,3180.01,0,0,0,0,0,0,0,0,0,0,0,0,123275,0,0,7
38,2,32000,24532,0,264976.66,1458188.91,47114.35,0,0,0,443900,0,0,26778.27,0,0,170000,0,0,0,0,0,1
37,2,60000,39219,1,236048.95,74600.84,41650.35,0,0,0,5830680,0,0,0,0,0,0,0,0,0,0,0,9
66,2,14000,11578,0,0,0,13281.64,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,500000,1
56,1,46000,32803,0,381855.08,371918.78,76043.24,0,0,0,736775,0,0,0,0,0,0,0,0,0,0,0,7
45,1,21000,16632,1,51639.31,608549.85,174611.75,0,0,0,2451580,0,0,0,0,160000,0,0,0,0,0,0,2
32,1,24300,18987,0,5670.84,8258.93,59603.63,0,0,0,0,0,0,18493.17,15500,0,18000,0,960000,140000,5000,0,3
29,3,35000,26602,0,0,0,0,0,0,0,0,0,0,0,0,330000,0,0,0,0,14000,0,7
20,3,4500,4152,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,1
50,1,36500,27606,1,403621.43,51803.56,684099.48,0,0,44774,3354794,0,0,2579.18,500000,0,0,0,0,0,0,0,2
42,2,58500,38545,1,408360.41,571291.41,58813.79,0,0,0,0,0,0,0,0,1800000,0,0,2200000,0,0,0,3
32,3,36000,27292,0,0,25563.64,275761.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,33000,25222,1,0,0,274986.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,1,60000,39219,0,2853.69,29538.32,0,0,0,0,50000,0,0,0,0,0,0,2500000,0,0,0,0,7
46,3,27500,21297,0,193817.27,637441.36,1760.46,0,0,0,0,0,0,0,0,0,100000,0,0,110000,0,0,1
32,3,18600,14899,1,0,0,443.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39,1,50000,34763,1,0,14913.87,24531.02,0,0,0,2528912,0,0,35843.67,0,0,0,0,0,0,0,0,7
62,1,70000,43319,0,0,0,298247.22,0,0,0,0,0,0,0,0,0,1400000,0,4800000,0,0,0,1
52,1,48000,33783,0,530724.76,21116.47,116192.85,0,0,0,1800000,0,0,0,0,0,0,0,2200000,0,0,0,2
40,2,46000,32803,1,7914.95,94149.02,77712.16,0,0,0,1999474,0,0,0,0,0,0,375000,0,0,0,0,1
50,3,27600,21397,0,333241.46,24011.19,12595.78,0,0,9576,0,0,0,1322.19,0,0,0,0,0,0,0,0,7
72,3,63363,40576,0,262000.04,1021258.75,500584.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,38000,28672,1,0,0,40447.01,0,0,0,0,0,0,6030.15,0,1500000,0,0,0,200000,0,0,3
70,1,23000,18076,0,37747,78249.55,152048.34,0,0,0,225800,0,0,0,0,0,0,0,0,0,0,0,1
43,3,33000,25222,0,116880.53,500.08,0.4,0,18749.71,0,0,0,0,0,0,0,0,0,0,0,0,0,7
70,2,14166,11689,0,288836.3,130915.51,42622.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1,33000,25222,0,0,100000,626829.38,0,0,0,719190,0,0,7179.47,0,0,0,0,0,0,0,0,1
55,2,41800,30745,0,0,48937.56,126305.64,0,0,0,4913770,0,0,0,1000000,0,0,0,0,400000,0,0,3
43,1,100000,56000,1,1037401.87,137501.74,28621.99,0,0,0,1427170,0,0,410.83,0,278000,80000,0,0,98000,0,0,7
28,2,33000,25222,0,0,145264.08,152783.86,0,0,0,1499270,0,0,0,0,0,15000,0,0,0,0,0,1
55,1,72000,44139,0,3552700.6,113454.33,592893,144590.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,30900,23742,0,0,0,454281.39,0,0,0,0,0,0,0,0,0,0,433256,0,0,0,0,1
52,2,33000,25222,0,223283.96,4222.44,85984.6,0,0,0,743850,0,0,0,0,0,0,0,0,100000,0,0,1
29,3,37000,27982,0,0,470552.31,189577.03,0,0,0,0,0,0,0,0,130000,600000,0,0,200000,0,0,1
27,3,23500,18409,0,7552.99,0,25389.68,0,0,0,0,0,0,3871.26,0,0,17000,0,0,0,0,0,1
52,3,34000,25912,0,400139.71,273496.07,116011.44,0,0,0,272200,0,0,0,0,0,0,0,0,0,0,0,1
62,1,68825,42734,0,163180.71,186607.42,155250.82,0,0,0,1253300,0,0,0,0,0,0,0,0,0,0,0,1
22,3,10000,8612,0,0,1035598.14,16072.34,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,160000,1
38,1,100000,56000,0,702595.12,576975.68,1515971.94,0,0,0,8577452,0,0,0,0,200,200,0,10000100,0,200,0,5
54,3,15000,12300,0,0,0,397753.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,38500,28986,1,0,56426.89,39630.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
64,4,40000,29863,0,811076.21,1937059.55,91379.56,0,0,0,0,0,0,0,0,0,70000,0,550000,0,0,0,1
20,3,24000,18798,0,10004.53,26501,30496.47,0,0,0,0,0,0,797.53,0,0,0,0,0,0,0,0,3
29,2,32000,24532,0,0,0,14288.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
